시군구,행정구역,2022 전체 점포수 외식업 패스트푸드,2022 전체 점포수 외식업 패스트푸드 등급,전체 점포수 외식업 패스트푸드 변화율,2022 프렌차이즈 점포수 외식업 패스트푸드,2022 프렌차이즈 점포수 외식업 패스트푸드 등급,프렌차이즈 점포수 외식업 패스트푸드 변화율,2022 일반 점포수 외식업 패스트푸드,2022 일반 점포수 외식업 패스트푸드 등급,일반 점포수 외식업 패스트푸드 변화율,2022 전체 점포수 외식업 커피-음료,2022 전체 점포수 외식업 커피-음료 등급,전체 점포수 외식업 커피-음료 변화율,2022 프렌차이즈 점포수 외식업 커피-음료,2022 프렌차이즈 점포수 외식업 커피-음료 등급,프렌차이즈 점포수 외식업 커피-음료 변화율,2022 일반 점포수 외식업 커피-음료,2022 일반 점포수 외식업 커피-음료 등급,일반 점포수 외식업 커피-음료 변화율,2022 전체 점포수 소매업 편의점,2022 전체 점포수 소매업 편의점 등급,전체 점포수 소매업 편의점 변화율,2022 프렌차이즈 점포수 소매업 편의점,2022 프렌차이즈 점포수 소매업 편의점 등급,프렌차이즈 점포수 소매업 편의점 변화율,2022 일반 점포수 소매업 편의점,2022 일반 점포수 소매업 편의점 등급,일반 점포수 소매업 편의점 변화율,2022 전체 점포수 소매업 주유소,2022 전체 점포수 소매업 주유소 등급,전체 점포수 소매업 주유소 변화율,2022 프렌차이즈 점포수 소매업 주유소,2022 프렌차이즈 점포수 소매업 주유소 등급,프렌차이즈 점포수 소매업 주유소 변화율,2022 일반 점포수 소매업 주유소,2022 일반 점포수 소매업 주유소 등급,일반 점포수 소매업 주유소 변화율,2022 신생기업 1년 생존율 외식업 패스트푸드,2022 신생기업 3년 생존율 외식업 패스트푸드,2022 신생기업 5년 생존율 외식업 패스트푸드,2022 신생기업 1년 생존율 외식업 커피-음료,2022 신생기업 3년 생존율 외식업 커피-음료,2022 신생기업 5년 생존율 외식업 커피-음료,2022 신생기업 1년 생존율 소매업 편의점,2022 신생기업 3년 생존율 소매업 편의점,2022 신생기업 5년 생존율 소매업 편의점,2022 신생기업 1년 생존율 소매업 주유소,2022 신생기업 3년 생존율 소매업 주유소,2022 신생기업 5년 생존율 소매업 주유소,2022 최근 10년기준 외식업 패스트푸드,2022 최근 10년기준 외식업 패스트푸드 등급,최근 10년기준 외식업 패스트푸드 변화율,2022 최근 10년기준 외식업 커피-음료,2022 최근 10년기준 외식업 커피-음료 등급,최근 10년기준 외식업 커피-음료 변화율,2022 최근 10년기준 소매업 편의점,2022 최근 10년기준 소매업 편의점 등급,최근 10년기준 소매업 편의점 변화율,2022 최근 10년기준 소매업 주유소,2022 최근 10년기준 소매업 주유소 등급,최근 10년기준 소매업 주유소 변화율,2022 개업수 외식업 패스트푸드,2022 개업수 외식업 패스트푸드 등급,2022 폐업수 외식업 패스트푸드,2022 폐업수 외식업 패스트푸드 등급,2022 개업률 외식업 패스트푸드,2022 개업률 외식업 패스트푸드 등급,2022 폐업률 외식업 패스트푸드,2022 폐업률 외식업 패스트푸드 등급,2022 개업수 외식업 커피-음료,2022 개업수 외식업 커피-음료 등급,2022 폐업수 외식업 커피-음료,2022 폐업수 외식업 커피-음료 등급,2022 개업률 외식업 커피-음료,2022 개업률 외식업 커피-음료 등급,2022 폐업률 외식업 커피-음료,2022 폐업률 외식업 커피-음료 등급,2022 개업수 소매업 편의점,2022 개업수 소매업 편의점 등급,2022 폐업수 소매업 편의점,2022 폐업수 소매업 편의점 등급,2022 개업률 소매업 편의점,2022 개업률 소매업 편의점 등급,2022 폐업률 소매업 편의점,2022 폐업률 소매업 편의점 등급,2022 개업수 소매업 주유소,2022 개업수 소매업 주유소 등급,2022 폐업수 소매업 주유소,2022 폐업수 소매업 주유소 등급,2022 개업률 소매업 주유소,2022 개업률 소매업 주유소 등급,2022 폐업률 소매업 주유소,2022 폐업률 소매업 주유소 등급,2022 길단위 유동인구,2022 길단위 유동인구 등급,2022 주거인구,2022 주거인구 등급,2022 직장인구,2022 직장인구 등급,2022 소득분위,2022 소득분위 등급,2022 가구수,2022 가구수 등급,2022 환산임대료 전체,2022 환산임대료 전체 등급,환산임대료 전체 변화율
중랑구,망우본동,17,28.5,0,6,47.4,0,11,21.0,0,71,27.6,8,52,29.2,6,19,25.5,2,40,13.9,0,6,41.7,2,34,11.6,-2,6,15.6,0,6,15.6,0,0,100.0,0,83.3,0,0,75,76.9,62.5,66.7,100,85.7,,100,0,5.4,24.3,4.2,4.0,27.4,1.3,5.0,57.8,2.7,7.0,60.1,4.2,0,100.0,1,32.5,0.0,100.0,5.9,23.6,2,63.0,1,75.2,2.8,75.7,1.4,73.6,0,100.0,1,40.1,0.0,100.0,2.5,35.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,30917.071171755702,69.8,98.96755665917011,85.1,11.142387417493156,91.7,"6분위:2,440,600~2,983,558원",89.9,15098,13.2,88034,67.5,11.0
중랑구,망우3동,2,96.7,1,2,87.5,1,0,100.0,0,15,90.6,-1,11,89.6,0,4,82.3,-1,13,78.8,1,2,87.0,1,11,75.0,0,2,55.7,0,2,55.7,0,0,100.0,0,,,0,80,28.6,0,100,100,28.6,,,100,3.2,93.9,-4.3,2.7,96.2,4.6,3.7,96.0,-2.6,14.3,8.0,2.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,2,51.9,13.3,4.0,13.3,3.5,1,46.2,2,15.8,7.7,13.4,15.4,3.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,39233.29883915548,61.1,176.8507194672252,65.3,11.12359701565057,92.0,"5분위:2,020,852~2,440,599원",99.8,8431,66.3,56714,98.6,38.6
중랑구,신내1동,10,54.2,3,2,87.5,0,8,34.0,3,50,41.5,6,35,43.6,2,15,34.2,4,22,49.1,0,5,50.5,0,17,49.5,0,3,39.2,0,3,39.2,0,0,100.0,0,100,0,,76.9,58.3,9.1,100,75,0,,,,4.2,72.2,-10.4,2.9,91.3,1.5,4.7,69.8,1.3,8.5,43.9,4.1,1,32.8,0,100.0,10.0,11.8,0.0,100.0,1,84.0,3,34.9,2.0,81.1,6.0,21.5,1,46.2,0,100.0,4.5,25.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,22715.193904010863,78.1,167.88867604641433,67.5,17.93635388985148,82.5,"6분위:2,440,600~2,983,558원",89.9,14781,14.4,91635,59.7,21.3
중랑구,신내2동,6,76.9,-1,2,87.5,-1,4,63.9,0,18,87.0,3,12,87.7,0,6,72.9,3,11,85.6,1,4,64.6,1,7,91.7,0,0,100.0,0,0,100.0,0,0,100.0,0,,,100,100,50,33.3,,100,,,,,5.4,25.0,5.2,3.3,74.1,-3.4,7.9,0.9,-4.0,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,3,34.9,5.6,44.6,16.7,1.4,1,46.2,1,40.1,9.1,9.9,9.1,7.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,27118.747592465294,73.1,225.70704372827896,51.4,40.18055712215272,50.9,"7분위:2,983,559~3,741,082원",59.2,9079,60.1,124557,21.5,24.9
성북구,성북동,3,92.7,1,2,87.5,1,1,95.5,0,55,37.7,14,53,28.1,14,2,95.3,0,17,67.0,1,5,50.5,0,12,71.0,1,0,100.0,0,0,100.0,0,0,100.0,0,,,66.7,100,38.5,54.5,,,25,,,,3.5,91.5,-4.1,4.7,7.1,-2.9,6.0,15.6,-19.9,0.0,100.0,,1,32.8,0,100.0,33.3,0.9,0.0,100.0,4,32.3,0,100.0,7.3,24.8,0.0,100.0,0,100.0,1,40.1,0.0,100.0,5.9,17.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,6375.968410990951,96.5,41.575981712175405,96.2,70.70166356088356,30.4,"7분위:2,983,559~3,741,082원",59.2,6139,86.6,109625,34.7,27.4
성북구,삼선동,24,14.4,-1,12,16.5,-1,12,15.1,0,93,16.0,7,73,15.3,8,20,22.2,-1,33,22.2,1,6,41.7,1,27,20.5,0,2,55.7,0,2,55.7,0,0,100.0,0,75,100,50,82.4,66.7,36,100,100,50,,100,,5.8,13.4,1.6,3.5,63.0,2.7,5.6,30.2,1.8,10.1,27.1,5.2,2,9.9,2,9.7,8.3,15.6,8.3,17.0,2,63.0,4,21.5,2.2,79.5,4.3,36.8,1,46.2,0,100.0,3.0,38.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,84071.4182012068,20.5,280.89959187416105,33.3,72.0736477382425,29.5,"7분위:2,983,559~3,741,082원",59.2,15647,11.6,89366,65.3,52.5
성북구,동선동,32,6.6,-3,17,7.8,-3,15,7.1,0,135,9.0,18,107,7.8,15,28,12.0,3,31,25.0,-3,8,23.8,0,23,28.5,-3,0,100.0,0,0,100.0,0,0,100.0,0,72.7,50,60,83.3,48.5,30.8,50,75,22.2,,,,5.1,35.8,4.1,3.6,56.6,0.0,4.7,69.8,3.5,5.3,73.8,0.0,0,100.0,2,9.7,0.0,100.0,6.3,21.7,10,5.2,5,13.0,7.4,24.3,3.7,46.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,100125.24805666108,11.1,216.39860101525068,53.8,184.3705116819612,11.8,"7분위:2,983,559~3,741,082원",59.2,9414,57.1,123012,22.6,67.7
성북구,돈암1동,1,98.8,0,0,100.0,0,1,95.5,0,5,99.1,0,5,98.3,0,0,100.0,0,7,95.8,0,1,94.6,0,6,94.3,0,1,73.6,0,1,73.6,0,0,100.0,0,,0,0,100,,0,66.7,,33.3,,,,3.1,95.5,3.4,3.6,58.5,7.0,4.7,72.9,9.2,14.0,9.0,1.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,0,100.0,20.0,0.7,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,47965.47368056112,49.5,326.7367709419007,21.7,50.422207439604946,41.5,"7분위:2,983,559~3,741,082원",59.2,6129,86.8,57739,98.3,10.3
성북구,돈암2동,2,96.7,0,2,87.5,0,0,100.0,0,4,99.5,2,4,98.8,2,0,100.0,0,5,98.6,0,1,94.6,0,4,97.9,0,0,100.0,0,0,100.0,0,0,100.0,0,,,,100,,,,,0,,,,1.9,99.8,52.3,2.3,99.5,-12.3,5.3,46.2,11.8,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,65061.00635759352,36.3,448.2405028168844,2.6,18.964206869096305,80.0,"8분위:3,741,083~4,890,361원",26.7,6654,81.8,95322,53.5,0.0
성북구,안암동,35,4.5,2,18,7.1,2,17,4.2,0,117,11.3,16,88,11.1,12,29,11.1,4,39,14.6,2,5,50.5,1,34,11.6,1,2,55.7,0,2,55.7,0,0,100.0,0,71.4,75,0,90,60,66.7,85.7,60,62.5,,,,5.0,38.4,-0.2,4.5,9.9,-0.9,5.7,25.7,2.1,9.1,37.3,4.6,2,9.9,2,9.7,5.7,22.2,5.7,23.8,5,21.7,4,21.5,4.3,58.3,3.4,50.9,1,46.2,0,100.0,2.6,41.5,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,43400.1283093506,55.7,115.09240666498366,81.4,36.2925545835852,55.4,"6분위:2,440,600~2,983,558원",89.9,9202,58.5,111802,31.8,53.9
성북구,보문동,3,92.7,-1,1,95.0,0,2,87.3,-1,28,67.5,1,25,59.9,0,3,90.1,1,18,62.0,2,3,75.0,0,15,57.8,2,7,8.7,0,7,8.7,0,0,100.0,0,,0,100,71.4,37.5,42.9,100,0,0,,,,5.5,22.4,7.0,3.5,61.8,2.4,5.5,34.9,0.5,8.7,42.0,3.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,3,46.9,2,51.9,10.7,9.0,7.1,16.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,84690.06045299834,19.6,285.7728621918385,31.8,126.1312258242436,17.5,"7분위:2,983,559~3,741,082원",59.2,7828,71.9,73663,88.0,25.5
성북구,정릉1동,4,87.7,-1,3,75.0,-1,1,95.5,0,24,76.2,2,19,73.3,2,5,75.5,0,14,75.0,1,5,50.5,2,9,84.2,-1,2,55.7,0,2,55.7,0,0,100.0,0,0,,0,60,100,0,66.7,0,0,,,,4.8,43.2,-1.2,3.8,40.3,-1.9,4.4,83.7,3.8,12.2,14.4,3.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,4.2,59.2,4.2,39.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,103846.87363321333,9.7,448.07472327826935,2.8,31.751505568078592,59.2,"7분위:2,983,559~3,741,082원",59.2,8370,67.0,83997,72.4,26.6
성북구,정릉2동,7,70.5,2,2,87.5,0,5,54.5,2,27,70.5,4,18,75.5,3,9,57.3,1,21,52.8,0,5,50.5,0,16,52.8,0,5,21.2,0,5,21.0,0,0,100.0,0,,,50,66.7,66.7,75,66.7,100,100,,,,5.0,36.8,-8.0,3.7,50.9,3.5,4.6,76.4,7.4,11.1,19.3,4.7,1,32.8,1,32.5,14.3,7.1,14.3,9.2,1,84.0,1,75.2,3.7,65.6,3.7,46.7,1,46.2,1,40.1,4.8,23.3,4.8,23.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,39990.95476955688,60.1,206.78735555736728,56.1,15.164062801704349,85.6,"6분위:2,440,600~2,983,558원",89.9,10149,49.8,80207,80.7,33.3
성북구,정릉3동,7,70.5,0,6,47.4,0,1,95.5,0,24,76.2,2,20,70.0,2,4,82.3,0,15,71.7,-1,6,41.7,1,9,84.2,-2,0,100.0,0,0,100.0,0,0,100.0,0,100,100,,80,66.7,40,100,33.3,20,,,,4.6,53.3,8.8,3.9,33.3,2.2,4.4,81.1,7.0,0.0,100.0,,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,4.2,59.2,4.2,39.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,7944.610610030563,95.0,48.44709722792227,95.0,7.651857154439303,96.7,"6분위:2,440,600~2,983,558원",89.9,7934,70.5,65712,93.9,38.3
성북구,정릉4동,2,96.7,-2,0,100.0,-1,2,87.3,-1,28,67.5,2,22,66.5,0,6,72.9,2,17,67.0,-1,5,50.5,0,12,71.0,-1,1,73.6,0,1,73.6,0,0,100.0,0,0,0,33.3,87.5,30,66.7,100,100,100,,100,,3.2,94.3,3.8,3.4,66.7,6.5,5.2,48.6,1.8,16.5,5.2,3.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,1,75.2,7.1,27.8,3.6,48.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,8617.11530886674,94.3,68.79530408509811,91.3,6.453598305102544,97.4,"7분위:2,983,559~3,741,082원",59.2,10954,41.0,83826,72.9,43.0
성북구,길음1동,6,76.9,-1,3,75.0,0,3,74.8,-1,27,70.5,-2,17,78.8,-1,10,50.2,-1,12,82.1,2,3,75.0,1,9,84.2,1,0,100.0,0,0,100.0,0,0,100.0,0,,50,0,80,80,50,100,,25,,,,4.6,53.8,1.8,3.9,31.1,10.5,4.2,90.1,2.9,0.0,100.0,,0,100.0,1,32.5,0.0,100.0,16.7,7.5,0,100.0,2,51.9,0.0,100.0,7.4,14.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,80211.4513486805,22.4,447.05757509434466,3.1,79.20306147489337,26.7,"8분위:3,741,083~4,890,361원",26.7,11887,32.5,127167,19.1,36.1
성북구,길음2동,7,70.5,0,2,87.5,0,5,54.5,0,29,64.9,1,18,75.5,-1,11,46.2,2,10,88.4,2,4,64.6,1,6,94.3,1,2,55.7,0,2,55.7,0,0,100.0,0,100,0,0,100,50,0,,100,50,,,,5.7,17.2,4.5,3.7,49.5,0.9,5.8,21.7,-2.0,7.8,51.2,3.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,3,34.9,3.4,69.1,10.3,7.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,101305.16471818402,10.4,309.1844225245065,26.9,9.512277446933057,94.6,"7분위:2,983,559~3,741,082원",59.2,5364,90.8,125603,20.3,3.3
성북구,종암동,12,43.6,0,3,75.0,0,9,29.2,0,55,37.7,6,42,36.6,5,13,38.9,1,30,27.4,1,2,87.0,0,28,18.2,1,6,15.6,-2,6,15.6,-2,0,100.0,0,100,75,0,75,60,16.7,100,50,100,,100,33.3,4.7,50.7,9.7,3.7,47.4,1.4,6.0,16.7,4.1,8.3,46.2,2.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,5,21.7,3,34.9,9.1,17.2,5.5,26.2,1,46.2,0,100.0,3.3,35.4,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,64793.35000137153,37.0,267.0811151840832,38.0,148.14571977758405,15.1,"7분위:2,983,559~3,741,082원",59.2,17537,5.9,70634,91.7,42.3
성북구,월곡1동,8,64.6,2,4,63.7,2,4,63.9,0,43,47.6,2,31,48.6,3,12,41.7,-1,17,67.0,1,2,87.0,0,15,57.8,1,2,55.7,0,2,55.7,0,0,100.0,0,100,100,0,75,70,50,100,50,0,,100,,3.2,93.2,1.0,3.0,87.3,3.4,3.9,93.6,4.7,9.6,30.4,5.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,4,32.3,4,21.5,9.3,14.6,9.3,8.7,1,46.2,1,40.1,5.9,18.2,5.9,17.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,72317.3667070911,28.8,316.64440244680696,25.2,29.88740665956674,63.9,"7분위:2,983,559~3,741,082원",59.2,12670,26.7,84673,71.5,22.4
성북구,월곡2동,16,33.7,-1,11,20.8,1,5,54.5,-2,60,33.0,5,40,38.7,4,20,22.2,1,25,39.9,2,8,23.8,2,17,49.5,0,4,29.7,-1,4,29.7,-1,0,100.0,0,100,100,,72.7,66.7,25,80,33.3,50,,66.7,,5.6,18.9,5.2,4.2,19.3,7.2,4.7,73.3,0.4,5.6,71.2,4.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,2,51.9,1.7,82.8,3.3,53.5,1,46.2,2,15.8,4.0,29.5,8.0,9.9,0,100.0,0,100.0,0.0,100.0,0.0,100.0,46463.55361637253,51.4,150.86135609835307,71.9,36.27197743544716,55.7,"7분위:2,983,559~3,741,082원",59.2,9668,54.2,71459,90.6,75.8
성북구,장위1동,4,87.7,1,1,95.0,0,3,74.8,1,25,74.1,5,19,73.3,3,6,72.9,2,17,67.0,2,2,87.0,1,15,57.8,1,6,15.6,-1,6,15.6,-1,0,100.0,0,,0,50,66.7,80,0,100,,50,100,0,100,3.2,93.4,-0.5,4.1,22.6,-8.3,5.8,23.1,-1.4,8.9,39.4,5.4,1,32.8,0,100.0,25.0,2.1,0.0,100.0,1,84.0,1,75.2,4.0,61.8,4.0,43.2,1,46.2,1,40.1,5.9,18.2,5.9,17.2,0,100.0,1,2.4,0.0,100.0,16.7,2.1,122853.70743165072,5.7,282.81206064175507,33.0,18.52211952362899,80.7,"5분위:2,020,852~2,440,599원",99.8,9165,59.2,44391,99.8,45.5
성북구,장위2동,4,87.7,1,2,87.5,1,2,87.3,0,20,83.0,2,18,75.5,2,2,95.3,0,11,85.6,2,2,87.0,1,9,84.2,1,2,55.7,0,2,55.7,0,0,100.0,0,100,,50,100,33.3,66.7,,100,100,,,,4.8,44.3,-2.5,3.9,37.3,7.6,4.3,88.4,0.6,4.8,76.7,2.9,1,32.8,0,100.0,25.0,2.1,0.0,100.0,1,84.0,0,100.0,5.0,50.9,0.0,100.0,1,46.2,0,100.0,9.1,9.9,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,57896.233495157016,42.5,202.98318440864,57.5,25.592767184971503,70.8,"5분위:2,020,852~2,440,599원",99.8,6597,82.5,75647,86.8,29.8
성북구,장위3동,5,83.0,0,3,75.0,0,2,87.3,0,11,95.3,0,6,97.2,-1,5,75.5,1,10,88.4,1,3,75.0,0,7,91.7,1,5,21.2,0,5,21.0,0,0,100.0,0,0,,,66.7,25,33.3,100,75,100,,,,5.6,18.4,-0.9,3.9,38.0,-4.1,6.4,9.2,3.0,15.4,7.1,3.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,9.1,17.2,9.1,9.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,38173.74451623015,62.5,259.93558878093404,39.9,18.009220117881274,82.3,"7분위:2,983,559~3,741,082원",59.2,7110,79.2,88031,67.7,82.9
성북구,석관동,17,28.5,1,12,16.5,1,5,54.5,0,46,45.8,5,34,44.8,4,12,41.7,1,28,33.0,2,6,41.7,2,22,32.3,0,2,55.7,0,2,55.7,0,0,100.0,0,0,,0,84.6,80,33.3,100,75,75,,,,6.2,10.8,-0.7,3.6,55.0,5.1,5.5,34.9,4.8,8.9,40.1,3.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,0,100.0,4.3,58.3,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,45242.192772130365,52.6,200.6513798552577,59.7,21.03989631142204,76.4,"6분위:2,440,600~2,983,558원",89.9,16698,8.3,71099,91.0,41.9
강북구,삼양동,10,54.2,0,5,54.0,0,5,54.5,0,21,80.9,5,15,82.8,3,6,72.9,2,14,75.0,0,2,87.0,1,12,71.0,-1,6,15.6,0,6,15.6,0,0,100.0,0,50,50,50,100,66.7,20,100,100,44.4,,,,5.3,28.8,5.9,2.8,92.9,-5.0,5.1,55.2,12.1,18.8,3.5,4.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,0,100.0,4.8,53.3,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,80361.36290441095,22.2,258.022556649584,40.8,11.32939566481248,91.0,"6분위:2,440,600~2,983,558원",89.9,11442,38.2,80792,79.0,5.0
강북구,미아동,14,37.5,0,5,54.0,1,9,29.2,-1,42,49.1,2,33,46.5,1,9,57.3,1,26,37.3,-4,9,18.2,0,17,49.5,-4,2,55.7,0,2,55.7,0,0,100.0,0,100,100,75,85.7,37.5,9.1,100,40,57.1,100,,0,4.1,74.8,6.8,3.6,56.6,0.0,5.2,50.2,2.0,6.6,63.2,4.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,1,84.0,1,75.2,2.4,78.3,2.4,64.9,0,100.0,2,15.8,0.0,100.0,7.7,11.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,61363.77128685852,40.6,266.74103402546046,38.2,22.16657969196593,74.8,"5분위:2,020,852~2,440,599원",99.8,11813,34.0,82594,75.5,60.3
강북구,송중동,21,20.5,0,9,28.1,1,12,15.1,-1,62,31.8,0,47,33.3,1,15,34.2,-1,26,37.3,-2,4,64.6,-1,22,32.3,-1,2,55.7,-1,2,55.7,-1,0,100.0,0,50,75,80,84.6,55.6,16.7,100,60,50,,,,5.7,15.8,5.8,3.5,59.7,3.4,4.6,76.9,5.6,6.3,65.6,5.7,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,3,34.9,3.2,71.7,4.8,33.0,0,100.0,3,5.9,0.0,100.0,11.5,5.4,0,100.0,0,100.0,0.0,100.0,0.0,100.0,98160.33140871744,12.3,279.6975296410814,33.7,20.726868897255002,77.6,"6분위:2,440,600~2,983,558원",89.9,14073,17.2,102785,43.6,23.2
강북구,송천동,16,33.7,-3,11,20.8,-2,5,54.5,-1,47,44.8,2,34,44.8,0,13,38.9,2,25,39.9,2,6,41.7,2,19,40.8,0,5,21.2,0,5,21.0,0,0,100.0,0,66.7,33.3,33.3,78.6,40,20,100,100,50,,,,5.6,19.6,4.1,3.2,79.7,1.3,4.4,82.8,6.5,9.5,32.3,3.3,0,100.0,2,9.7,0.0,100.0,12.5,10.8,3,46.9,6,8.0,6.4,35.4,12.8,3.8,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,115010.594623942,6.8,295.8738598795003,29.7,20.467499227082595,78.1,"6분위:2,440,600~2,983,558원",89.9,13795,19.8,72710,88.9,43.7
강북구,삼각산동,5,83.0,-2,1,95.0,0,4,63.9,-2,25,74.1,3,14,84.2,0,11,46.2,3,11,85.6,1,3,75.0,1,8,88.7,0,0,100.0,0,0,100.0,0,0,100.0,0,50,,0,100,66.7,0,100,,33.3,,,,4.3,65.1,1.0,3.6,54.7,1.6,4.8,67.0,0.7,10.0,27.8,0.0,1,32.8,0,100.0,20.0,4.2,0.0,100.0,3,46.9,1,75.2,12.0,5.0,4.0,43.2,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,44489.17209277653,54.7,525.2330685480129,0.5,21.483416658930867,75.7,"7분위:2,983,559~3,741,082원",59.2,11640,36.6,108071,37.0,29.0
강북구,번1동,24,14.4,-2,9,28.1,-2,15,7.1,0,56,37.0,6,46,33.7,4,10,50.2,2,33,22.2,4,6,41.7,3,27,20.5,1,6,15.6,0,6,15.6,0,0,100.0,0,50,,100,90.9,40,18.2,100,50,33.3,,,100,5.8,15.6,4.9,3.9,36.3,0.2,5.4,38.2,-4.8,6.8,62.3,3.9,0,100.0,1,32.5,0.0,100.0,4.2,28.1,2,63.0,1,75.2,3.6,67.2,1.8,70.3,4,1.7,2,15.8,12.1,3.8,6.1,15.6,0,100.0,0,100.0,0.0,100.0,0.0,100.0,94003.19360375096,14.6,307.6870914148892,27.1,41.252060584826665,50.2,"5분위:2,020,852~2,440,599원",99.8,10476,45.3,78749,83.0,38.7
강북구,번2동,1,98.8,0,0,100.0,0,1,95.5,0,15,90.6,2,13,86.1,1,2,95.3,1,11,85.6,0,4,64.6,2,7,91.7,-2,2,55.7,0,2,55.7,0,0,100.0,0,,,,50,0,60,100,0,0,,,0,9.1,0.9,1.6,3.8,39.6,-2.1,4.9,63.9,1.6,1.9,82.5,6.5,0,100.0,0,100.0,0.0,100.0,0.0,100.0,2,63.0,0,100.0,13.3,4.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,31472.023042217206,68.9,164.8706896551724,68.4,13.877699000966807,87.3,"5분위:2,020,852~2,440,599원",99.8,7621,74.5,60695,96.0,13.9
강북구,번3동,2,96.7,-1,1,95.0,-1,1,95.5,0,15,90.6,0,11,89.6,-1,4,82.3,1,12,82.1,1,3,75.0,0,9,84.2,1,3,39.2,0,3,39.2,0,0,100.0,0,100,,,100,25,100,100,100,100,,,,3.6,86.3,7.9,3.2,77.6,11.9,5.3,42.9,5.8,5.8,69.1,3.3,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,1,75.2,0.0,100.0,6.7,19.1,0,100.0,0,100.0,0.0,100.0,0.0,100.0,0,100.0,0,100.0,0.0,100.0,0.0,100.0,24019.0873661276,75.9,163.1529955708309,69.1,11.74478389318663,90.3,"6분위:2,440,600~2,983,558원",89.9,7579,74.8,63354,95.0,56.9
